CustomerID,frequency,monetary,avg_basket_value,customer_lifetime_days,purchase_velocity,return_ratio,churn
13003,3,149.05,24.84166667,110,0.027272727,0,1
13004,22,5613.43,13.72476773,347,0.063400576,0.005421184,0
13005,3,468.95,16.17068966,73,0.04109589,0.02994012,1
13006,1,81.57,20.3925,1,1,0,0
13008,2,178.47,11.898,38,0.052631579,0.52173913,1
13011,1,50.55,16.85,1,1,0,1
13012,11,1311.62,12.25813084,286,0.038461538,0.228017884,0
13013,15,4786.99,21.56301802,371,0.040431267,0.00315742,0
13014,16,3365.43,27.36121951,279,0.05734767,0.023755656,0
13015,5,3346.28,19.01295455,196,0.025510204,0,0
13016,3,789.89,16.80617021,50,0.06,0,0
13017,1,204,204,1,1,0,0
13018,29,7272.75,15.84477124,280,0.103571429,0.000184026,0
13021,12,2584.4,19.28656716,362,0.033149171,0.011976048,0
13023,2,689.9,17.2475,66,0.03030303,0,0
13026,8,936.15,21.77093023,275,0.029090909,0.021437579,0
13027,6,6912,265.8461538,241,0.024896266,0,1
13028,3,659.68,14.03574468,23,0.130434783,0.002512563,0
13029,3,1247.5,124.75,323,0.009287926,0,0
13030,2,799.48,8.075555556,357,0.005602241,0,0
13032,3,996.52,13.28693333,49,0.06122449,0.021798365,0
13033,1,190.55,17.32272727,1,1,0,1
13034,2,642.77,17.37216216,315,0.006349206,0,0
13035,3,886.63,29.55433333,204,0.014705882,0.027113238,0
13037,3,881.07,18.355625,119,0.025210084,0,1
13038,3,908.46,32.445,211,0.014218009,0,0
13040,2,676.99,15.74395349,25,0.08,0,0
13043,2,471.57,33.68357143,20,0.1,0.011952191,1
13044,1,560.47,16.98393939,1,1,0,1
13045,1,305.28,16.96,1,1,0,1
13046,2,629.31,17.98028571,236,0.008474576,0,0
13047,18,3079.1,15.70969388,343,0.052478134,0.026568266,0
13048,5,1805.91,13.18182482,313,0.015974441,0.006504065,0
13049,2,656.68,46.90571429,254,0.007874016,0,0
13050,28,5684.61,13.47063981,358,0.078212291,0.011060156,0
13052,1,348.15,19.34166667,1,1,0,1
13055,4,1201.96,15.40974359,150,0.026666667,0.003367003,0
13058,3,271.4,33.925,128,0.0234375,0,0
13059,1,183.4,22.925,1,1,0,1
13060,1,307.53,20.502,1,1,0,1
13061,1,248.61,24.861,1,1,0,0
13062,1,346.98,31.54363636,1,1,0,1
13064,4,1119.49,16.22449275,315,0.012698413,0,0
13065,1,205.86,14.70428571,1,1,0,1
13066,3,430.9,8.793877551,8,0.375,0.00625,0
13067,1,115.46,7.697333333,1,1,0,0
13068,2,344,172,310,0.006451613,0,0
13069,27,3717.82,7.910255319,369,0.073170732,0.07665569,0
13070,1,228.8,25.42222222,1,1,0,1
13072,1,177.15,25.30714286,1,1,0,1
13075,1,919.61,41.80045455,1,1,0,1
13077,4,729.27,6.511339286,366,0.010928962,0,0
13078,43,12432.28,32.71652632,366,0.117486339,0.013136584,0
13079,5,220.1,36.68333333,137,0.03649635,0,0
13080,1,58.08,9.68,1,1,0,1
13081,21,27964.48,26.45646168,370,0.056756757,0.00734323,0
13082,10,3595.48,47.93973333,213,0.046948357,0.002550429,1
13083,2,303.75,16.875,72,0.027777778,0,0
13085,3,272.38,9.392413793,138,0.02173913,1,1
13089,118,57385.88,30.90246634,367,0.321525886,0.009192192,0
13090,18,8689.39,53.97136646,365,0.049315068,0.031449407,0
13091,2,319.82,13.32583333,8,0.25,0.035555556,0
13092,6,459.83,17.68576923,289,0.020761246,0.029520295,0
13093,13,7741.47,45.53805882,107,0.121495327,0.004565052,1
13094,16,1708.86,56.962,348,0.045977011,0.112840467,0
13095,1,74.4,12.4,1,1,0,0
13097,14,5893.32,13.48585812,328,0.042682927,0.009397693,0
13098,41,28658.88,47.37004959,317,0.129337539,0.003582427,0
13099,1,207.36,207.36,1,1,0,1
13101,1,101.19,12.64875,1,1,0,1
13102,27,6336.29,20.43964516,364,0.074175824,0.010576923,0
13103,1,243.94,30.4925,1,1,0,0
13104,6,1098.48,54.924,352,0.017045455,0,0
13106,2,59.5,29.75,5,0.4,0.285714286,1
13107,5,1524.07,25.40116667,290,0.017241379,0.003881988,0
13108,1,350.06,35.006,1,1,0,1
13109,5,766.84,15.3368,155,0.032258065,0.011673152,0
13110,8,1452.87,9.951164384,280,0.028571429,0.010416667,0
13113,40,10510,37.6702509,366,0.109289617,0.17612978,0
13115,14,2205.63,16.70931818,358,0.039106145,0.021512386,0
13116,2,485.19,15.65129032,22,0.090909091,0.003448276,1
13117,8,984.91,12.95934211,351,0.022792023,0,0
13118,7,1125,13.7195122,270,0.025925926,0.053984576,0
13120,1,30.6,30.6,1,1,0,1
13121,2,254.73,4.806226415,1,2,0.110132159,1
13122,2,922.39,16.77072727,147,0.013605442,0,1
13124,3,3866.33,16.45246809,270,0.011111111,0,0
13126,10,2056.29,14.48091549,362,0.027624309,0.006103286,0
13127,1,259.17,17.278,1,1,0,0
13130,1,64,32,1,1,0,1
13131,4,1039.3,22.59347826,165,0.024242424,0.009029345,0
13132,1,77.3,25.76666667,1,1,0,1
13133,2,109.8,15.68571429,31,0.064516129,0,1
13134,7,1740.63,16.57742857,168,0.041666667,0.014367816,0
13135,1,3096,3096,1,1,0,1
13136,11,2545.38,18.31208633,316,0.034810127,0.012195122,0
13137,9,3605.08,5.113588652,299,0.030100334,0.000449438,0
13138,6,962.39,15.27603175,351,0.017094017,0,0
13139,8,5055.79,29.05626437,244,0.032786885,0.002894955,0
13140,3,423.72,9.211304348,259,0.011583012,0,1
13141,6,2385.8,17.54264706,231,0.025974026,0.000646412,0
13142,1,307.09,13.35173913,1,1,0,0
13144,1,110.95,36.98333333,1,1,0,1
13145,5,614.77,87.82428571,333,0.015015015,0.021126761,0
13146,1,228.91,13.46529412,1,1,0,0
13147,4,712.8,178.2,90,0.044444444,0,0
13148,17,3348.48,9.649798271,336,0.050595238,0.080415755,0
13149,4,1676.06,19.48906977,275,0.014545455,0,0
13151,2,1250.37,16.6716,93,0.021505376,0.005540166,1
13153,1,486.22,32.41466667,1,1,0,0
13154,1,-611.86,-611.86,1,1,-1,1
13155,4,971.76,11.43247059,336,0.011904762,0,0
13157,5,1721.57,19.34348315,249,0.020080321,0.006293706,0
13158,4,1201.06,15.20329114,225,0.017777778,0,1
13159,5,1379.75,11.30942623,107,0.046728972,0.013397129,0
13160,1,91.8,22.95,1,1,0,0
13161,1,112.75,14.09375,1,1,0,1
13162,5,1644.99,20.06085366,213,0.023474178,0.030066146,1
13165,2,1021.48,24.32095238,306,0.006535948,0,0
13166,2,414.7,9.873809524,1,2,0.009345794,1
13167,4,791.33,12.17430769,126,0.031746032,0,0
13168,5,1310.14,9.850676692,282,0.017730496,0.002941176,0
13169,2,712.88,54.83692308,189,0.010582011,0,0
13170,1,116.01,3.6253125,1,1,0,0
13171,5,426.81,8.891875,292,0.017123288,0.008810573,0
13173,2,353.65,8.224418605,364,0.005494505,0,0
13174,3,2817.03,8.971433121,353,0.008498584,0,0
13176,1,492.84,6.845,1,1,0,0
13177,1,282.45,16.61470588,1,1,0,0
13178,11,5725.47,21.60554717,335,0.032835821,0,0
13182,1,121.18,11.01636364,1,1,0,0
13183,9,3957.78,42.10404255,327,0.027522936,0,0
13184,12,1648.79,9.009781421,276,0.043478261,0.018050542,0
13185,1,71.4,71.4,1,1,0,1
13186,5,1539.69,18.32964286,90,0.055555556,0.019900498,0
13187,1,236.02,6.378918919,1,1,0,1
13188,1,114.6,57.3,1,1,0,0
13189,2,260.68,8.988965517,97,0.020618557,0,0
13192,2,911.94,14.4752381,110,0.018181818,0,1
13193,1,117.88,4.064827586,1,1,0,0
13194,1,60.7,20.23333333,1,1,0,1
13196,4,1797.78,16.34345455,251,0.015936255,0,0
13198,8,3384.09,14.77768559,352,0.022727273,0.001134216,0
13199,39,9803.96,81.69966667,364,0.107142857,0.000648088,0
13200,4,870.09,18.915,108,0.037037037,0,0
13203,4,869.46,15.25368421,233,0.017167382,0,0
13207,2,250.26,31.2825,136,0.014705882,0,0
13208,7,1205.9,8.039333333,251,0.027888446,0.022900763,0
13209,11,5820.16,17.69045593,332,0.03313253,0.004962193,0
13210,1,353.48,16.06727273,1,1,0,1
13211,3,1197.42,21.3825,351,0.008547009,0,0
13212,4,780.58,5.458601399,53,0.075471698,0.003236246,0
13213,6,1518.43,16.50467391,143,0.041958042,0.002210759,0
13216,1,333.74,66.748,1,1,0,1
13217,5,133.62,19.08857143,35,0.142857143,1.298245614,1
13218,1,62.64,12.528,1,1,0,1
13220,4,819.29,39.01380952,159,0.025157233,0,0
13221,2,847.41,12.83954545,120,0.016666667,0,1
13223,2,163.2,32.64,32,0.0625,0,1
13224,3,2150.85,19.73256881,92,0.032608696,0.003968254,0
13225,8,6083.04,178.9129412,359,0.022284123,0.019093079,0
13226,1,108.21,6.763125,1,1,0,1
13227,1,257.7,28.63333333,1,1,0,1
13228,1,358,179,1,1,0,0
13229,1,160.95,16.095,1,1,0,1
13230,15,2763.41,4.515375817,361,0.041551247,0.078367876,0
13232,7,1357.6,6.558454106,231,0.03030303,0,0
13233,2,605.12,14.07255814,262,0.007633588,0,0
13235,2,101.17,1.714745763,1,2,0.002272727,1
13236,3,727.27,18.64794872,83,0.036144578,0.01216545,0
13238,5,680.83,21.2759375,350,0.014285714,0.006756757,0
13239,1,329.56,15.69333333,1,1,0,1
13240,4,663.65,9.905223881,270,0.014814815,0,1
13242,3,270.4,20.8,102,0.029411765,0,1
13243,1,600.07,10.34603448,1,1,0,1
13244,1,121.74,4.508888889,1,1,0,1
13245,1,430.5,26.90625,1,1,0,0
13246,7,1922.1,13.44125874,313,0.022364217,0.032216495,0
13247,4,501.12,20.0448,65,0.061538462,0,0
13248,2,465.68,17.91076923,65,0.030769231,0,1
13249,3,711.41,30.93086957,169,0.017751479,0,1
13253,2,1030.4,28.62222222,183,0.010928962,0,1
13255,3,390.66,27.90428571,370,0.008108108,0.017241379,0
13258,3,698.58,18.38368421,194,0.015463918,0,0
13259,1,292.32,3.36,1,1,0,0
13260,1,557.62,69.7025,1,1,0,0
13261,2,944.1,104.9,18,0.111111111,0,1
13262,1,200.29,18.20818182,1,1,0,1
13263,35,7454.07,4.444883721,324,0.108024691,0,0
13265,5,2107.66,23.1610989,221,0.022624434,0,0
13266,19,3717.67,18.40430693,348,0.054597701,0.030006978,0
13267,27,4404.44,19.66267857,365,0.073972603,0.015471893,0
13268,15,3167.64,7.086442953,250,0.06,0.006327373,0
13269,17,5315.92,16.61225,369,0.046070461,0.001424907,0
13270,1,590,590,1,1,0,1
13271,2,178.26,1.764950495,1,2,0.397790055,0
13272,2,276.56,18.43733333,59,0.033898305,0,0
13273,1,138.98,8.68625,1,1,0,1
13276,2,590.93,19.69766667,37,0.054054054,0,0
13277,4,258.4,32.3,118,0.033898305,0,0
13278,1,542.73,11.79847826,1,1,0,0
13279,2,126.3,11.48181818,15,0.133333333,0.042857143,0
13280,3,814.86,9.586588235,215,0.013953488,0,1
13282,6,1047.84,26.196,203,0.02955665,0.062283737,0
13283,2,93.66,13.38,126,0.015873016,0,0
13284,2,196.15,14.01071429,9,0.222222222,0.151898734,1
13285,4,2709.12,14.48727273,267,0.014981273,0,0
13291,1,361.11,8.597857143,1,1,0,1
13292,2,578.94,18.67548387,246,0.008130081,0,0
13294,2,873.74,16.18037037,60,0.033333333,0,1
13295,2,197.95,17.99545455,13,0.153846154,0.012345679,1
13296,1,87.4,17.48,1,1,0,1
13297,4,2089.85,35.42118644,60,0.066666667,0,0
13298,1,360,180,1,1,0,0
13299,1,142.5,28.5,1,1,0,1
13300,2,365.29,16.60409091,5,0.4,0.009950249,1
13301,4,618.09,7.630740741,189,0.021164021,0,1
13302,1,63.75,63.75,1,1,0,1
13304,1,300.42,14.30571429,1,1,0,1
13305,10,2000.86,24.70197531,369,0.027100271,0,0
13307,1,15,15,1,1,0,1
13308,4,1367.61,23.99315789,181,0.022099448,0.003571429,0
13309,5,1456.79,13.61485981,302,0.016556291,0,0
13310,6,1083.63,14.07311688,316,0.018987342,0.020869565,0
13311,2,598.57,23.02192308,146,0.01369863,0,0
13313,5,1555.32,19.94,318,0.01572327,0,0
13314,4,578.66,7.715466667,73,0.054794521,0.157024793,0
13316,5,5815.49,66.08511364,218,0.02293578,0.000143947,0
13317,9,2140.07,15.85237037,295,0.030508475,0.031904287,0
13318,3,640.76,32.038,37,0.081081081,0,0
13319,36,10664.34,21.32868,363,0.099173554,0.008109262,0
13320,6,1491.7,13.56090909,144,0.041666667,0.028142589,0
13321,2,567.36,51.57818182,15,0.133333333,0,0
13322,1,199.48,7.9792,1,1,0,0
13323,5,787.85,37.51666667,82,0.06097561,0,0
13324,12,7072.8,91.85454545,329,0.036474164,0.000961538,0
13325,1,675.3,56.275,1,1,0,0
13327,9,3617.57,33.1887156,327,0.027522936,0.007556675,0
13328,1,1308.48,76.96941176,1,1,0,1
13329,4,740.4,38.96842105,336,0.011904762,0.084309133,0
13330,3,1140.93,21.52698113,224,0.013392857,0,1
13332,1,350.9,16.70952381,1,1,0,0
13334,3,3536.82,13.19708955,224,0.013392857,0,0
13336,1,795.12,15.59058824,1,1,0,0
13338,3,431.82,17.9925,4,0.75,0.036437247,1
13339,1,860.12,15.92814815,1,1,0,1
13340,7,10736.48,80.12298507,232,0.030172414,0,0
13341,1,775.85,18.47261905,1,1,0,1
13343,2,303.93,13.815,5,0.4,0.071428571,1
13344,3,2543.72,21.37579832,210,0.014285714,0,0
13345,2,377.6,17.16363636,11,0.181818182,0.014388489,1
13347,1,341.36,42.67,1,1,0,0
13348,1,233.76,16.69714286,1,1,0,0
13349,1,247.32,15.4575,1,1,0,0
13350,3,910.72,21.17953488,64,0.046875,0.01056338,0
13351,1,373.94,23.37125,1,1,0,0
13352,2,389.28,14.41777778,53,0.037735849,0.019047619,0
13354,1,743.53,14.57901961,1,1,0,0
13355,1,674.7,21.084375,1,1,0,1
13356,1,768.24,18.29142857,1,1,0,0
13357,1,609.95,6.777222222,1,1,0,1
13358,1,439.03,15.13896552,1,1,0,1
13359,2,431.26,17.96916667,5,0.4,0.012578616,0
13362,5,3085.49,18.25733728,285,0.01754386,0.002175489,0
13363,2,992.5,16.54166667,27,0.074074074,0,0
13364,2,0,0,5,0.4,0,0
13365,3,2191.22,16.60015152,209,0.014354067,0.00726979,0
13366,1,56.16,56.16,1,1,0,0
13368,2,623.4,21.49655172,81,0.024691358,0,1
13369,2,263.75,13.88157895,12,0.166666667,0.173228346,1
13370,2,721.32,16.39363636,6,0.333333333,0.020833333,1
13372,1,378.64,16.4626087,1,1,0,0
13373,3,3312.25,20.96360759,216,0.013888889,0,0
13375,2,772.9,20.33947368,8,0.25,0.002267574,0
13376,3,1019.76,19.24075472,136,0.022058824,0,1
13379,3,572.56,5.902680412,111,0.027027027,0,0
13381,7,3626.81,20.96421965,278,0.025179856,0.00098668,0
13382,1,222.99,14.866,1,1,0,1
13384,9,4122.28,26.59535484,148,0.060810811,0.002898551,0
13385,1,534.57,15.27342857,1,1,0,1
13388,3,627.15,17.42083333,11,0.272727273,0.003558719,1
13389,3,797.96,15.64627451,222,0.013513514,0,0
13390,1,544.08,41.85230769,1,1,0,0
13391,1,59.8,59.8,1,1,0,1
13394,10,2312.8,14.10243902,309,0.03236246,0.079909707,0
13395,1,307.72,14.65333333,1,1,0,1
13396,4,1325.29,28.19765957,298,0.013422819,0.013513514,0
13397,6,1539.18,39.46615385,267,0.02247191,0.002331002,0
13398,1,457.34,17.59,1,1,0,1
13402,2,621.23,15.92897436,245,0.008163265,0,1
13403,1,75,25,1,1,0,0
13404,2,252.49,22.95363636,212,0.009433962,0,0
13405,3,572.451,21.20188889,244,0.012295082,0,0
13408,81,27487.41,54.86508982,372,0.217741935,0.00701036,0
13410,7,988.91,32.96366667,283,0.024734982,0.009746589,0
13411,1,213.55,11.86388889,1,1,0,1
13414,3,1390.5,57.9375,163,0.018404908,0,1
13416,2,712.5,37.5,38,0.052631579,0,0
13417,2,640.83,22.88678571,201,0.009950249,0,0
13418,23,5845.44,18.61605096,361,0.063711911,0.020578276,0
13419,1,221.06,13.81625,1,1,0,0
13420,4,140.35,14.035,37,0.108108108,0.147727273,1
13421,3,1848.98,17.60933333,250,0.012,0.000847458,0
13422,2,2601.55,20.32460938,14,0.142857143,0.003785011,0
13425,3,1624.21,20.82320513,187,0.016042781,0,1
13426,12,3550.7,22.33144654,359,0.033426184,0.009442446,0
13427,3,582.6,20.08965517,196,0.015306122,0,0
13428,1,218.47,2.952297297,1,1,0,0
13429,4,1006.8,15.02686567,65,0.061538462,0,0
13430,4,648.69,12.01277778,68,0.058823529,0.017615176,0
13431,2,1269.1,27.58913043,22,0.090909091,0,0
13434,2,534.24,53.424,23,0.086956522,0,0
13435,9,3794.49,36.83970874,184,0.048913043,0.001882353,0
13436,1,196.89,16.4075,1,1,0,0
13437,7,3408.06,20.40754491,176,0.039772727,0,0
13439,1,283.71,5.253888889,1,1,0,1
13441,1,296.64,22.81846154,1,1,0,1
13447,4,1104.23,17.81016129,13,0.307692308,0.012131716,0
13448,10,3465.67,17.41542714,358,0.027932961,0.013431013,0
13449,1,291.88,15.36210526,1,1,0,0
13450,6,2043.72,28.78478873,192,0.03125,0,0
13451,6,2916.45,6.568581081,309,0.019417476,0.002799813,0
13452,2,590,295,12,0.166666667,0,1
13453,2,356.98,20.99882353,124,0.016129032,0,1
13455,4,1007.35,19.00660377,342,0.011695906,0.026086957,0
13456,7,1737.82,26.73569231,190,0.036842105,0.011904762,0
13458,22,9537.92,24.20791878,353,0.062322946,0.008791209,0
13460,2,183.44,10.79058824,21,0.095238095,0,0
13461,3,1445,53.51851852,125,0.024,0,0
13462,2,143.25,14.325,70,0.028571429,0.016393443,1
13464,1,674.68,16.45560976,1,1,0,0
13466,2,297.95,16.55277778,84,0.023809524,0.003875969,1
13467,2,1083.71,10.94656566,26,0.076923077,0,0
13468,41,5656.75,18.48611111,372,0.110215054,0.003099574,0
13470,2,165,16.5,16,0.125,0,1
13471,4,2531.58,9.736846154,47,0.085106383,0,0
13473,3,417.54,18.97909091,273,0.010989011,0.023076923,0
13474,1,229.59,3.58734375,1,1,0,1
13475,4,1431.78,16.64860465,108,0.037037037,0,1
13476,4,1092.77,17.9142623,103,0.038834951,0.007246377,1
13477,8,1441.53,17.79666667,254,0.031496063,0.002946955,0
13479,3,291,18.1875,37,0.081081081,0.007518797,1
13481,8,1776.81,15.864375,323,0.024767802,0.013309672,0
13482,1,184.64,16.78545455,1,1,0,1
13483,1,140.34,14.034,1,1,0,0
13484,1,313.8,39.225,1,1,0,1
13485,1,454.24,19.74956522,1,1,0,1
13486,3,1122.41,16.26681159,77,0.038961039,0,0
13487,3,575.4,16.92352941,296,0.010135135,0,0
13488,17,8910.61,20.86793911,351,0.048433048,0.001329787,0
13489,4,449.52,32.10857143,190,0.021052632,0,1
13491,10,1215.82,14.13744186,321,0.031152648,0,0
13492,3,1269.84,25.3968,79,0.037974684,0,1
13493,2,618.63,77.32875,12,0.166666667,0,1
13494,1,316.26,17.57,1,1,0,1
13495,6,1990.12,38.27153846,361,0.016620499,0.018427518,0
13496,3,617.93,17.16472222,350,0.008571429,0.036474164,0
13497,3,321.05,16.0525,86,0.034883721,0.025157233,1
13499,7,1146.96,25.488,253,0.027667984,0.005154639,0
13500,4,1136.77,16.96671642,100,0.04,0.041025641,0
13501,2,1310.47,24.72584906,46,0.043478261,0.005385996,1
13502,3,292,16.22222222,308,0.00974026,0,0
13503,1,216.85,12.75588235,1,1,0,0
13504,1,295.93,13.45136364,1,1,0,0
13505,8,4282.88,18.86731278,166,0.048192771,0.010158472,0
13506,3,452.82,15.61448276,58,0.051724138,0.009345794,1
13507,4,2479.16,15.30345679,143,0.027972028,0,0
13508,1,110.97,9.2475,1,1,0,1
13509,7,979.72,22.26636364,276,0.025362319,0,0
13510,5,1785.16,15.25777778,183,0.027322404,0.002894356,0
13512,1,251.21,16.74733333,1,1,0,1
13513,1,205.1,20.51,1,1,0,1
13514,1,152.2,38.05,1,1,0,0
13515,4,891.12,15.10372881,176,0.022727273,0,0
13516,3,1389.41,31.5775,218,0.013761468,0,0
13517,5,2109.07,14.74874126,121,0.041322314,0.006617647,0
13518,1,659.44,17.35368421,1,1,0,0
13519,2,110.8,12.31111111,28,0.071428571,0.045454545,0
13520,8,3487.75,36.71315789,313,0.025559105,0.004263094,0
13521,3,1093.65,2.50837156,9,0.333333333,0,0
13522,1,125.8,25.16,1,1,0,0
13523,6,3755.38,21.21683616,334,0.017964072,0.004011461,0
13524,5,680.18,25.19185185,180,0.027777778,0,0
13525,2,628.78,104.7966667,234,0.008547009,0,0
13527,8,2263.76,10.10607143,294,0.027210884,0.011356844,0
13529,2,307.76,20.51733333,126,0.015873016,0,0
13531,2,483.8,21.99090909,162,0.012345679,0,1
13532,1,210.31,3.186515152,1,1,0,0
13533,3,270.79,3.563026316,85,0.035294118,0,1
13534,43,5613.08,16.41251462,356,0.120786517,0.029554937,0
13536,7,3448.29,19.26418994,75,0.093333333,0,0
13538,7,1280.85,51.234,273,0.025641026,0,0
13539,4,605.84,15.94315789,224,0.017857143,0.01910828,0
13544,2,291.41,3.34954023,201,0.009950249,0,0
13546,3,626.99,6.397857143,189,0.015873016,0,0
13548,2,682.41,5.503306452,148,0.013513514,0,1
13549,8,916.12,17.61769231,217,0.036866359,0.002188184,0
13551,1,91.8,22.95,1,1,0,1
13552,16,3539.53,29.25231405,250,0.064,0.022366522,0
13555,4,4149.28,30.50941176,129,0.031007752,0,0
13557,2,584.06,17.17823529,253,0.007905138,0,0
13558,4,605.06,3.457485714,63,0.063492063,0,0
13560,1,174.37,5.283939394,1,1,0,0
13561,1,141.86,10.13285714,1,1,0,1
13562,3,1799.33,21.94304878,164,0.018292683,0,0
13563,2,777.53,15.86795918,56,0.035714286,0,0
13564,5,647.74,7.620470588,224,0.022321429,0.003034901,1
13565,2,240.22,6.321578947,316,0.006329114,0,0
13566,2,874.71,4.969943182,42,0.047619048,0,0
13568,1,192.85,4.382954545,1,1,0,1
13569,2,373.75,4.397058824,351,0.005698006,0,0
13570,1,239.49,8.87,1,1,0,1
13571,12,2092.32,6.135835777,241,0.049792531,0,0
13572,1,1384.25,41.9469697,1,1,0,1
13573,2,294.4,11.32307692,203,0.009852217,0,0
13575,5,732.07,15.91456522,153,0.032679739,0,0
13576,20,6703.3,51.56384615,363,0.055096419,0.002272727,0
13577,5,1658.3,19.50941176,217,0.023041475,0.025940337,0
13579,2,467.04,20.30608696,355,0.005633803,0,0
13581,1,118,11.8,1,1,0,1
13583,1,781.03,14.73641509,1,1,0,1
13584,1,142.4,5.933333333,1,1,0,1
13587,3,347,31.54545455,32,0.09375,0.125,0
13588,13,2445.12,13.584,240,0.054166667,0.012825496,0
13589,2,379.65,18.07857143,165,0.012121212,0,0
13590,7,1976.12,22.20359551,292,0.023972603,0.001083424,0
13591,3,1117.13,19.26086207,203,0.014778325,0,0
13592,4,247.96,15.4975,229,0.017467249,0,0
13593,6,1990.28,15.42852713,228,0.026315789,0.033946252,1
13594,1,396.97,15.26807692,1,1,0,0
13596,2,697.04,4.199036145,8,0.25,0,0
13598,2,167.42,4.083414634,1,2,0.01754386,0
13599,33,5030.6,19.05530303,366,0.090163934,0.03944462,0
13600,1,219.52,11.55368421,1,1,0,1
13601,2,693.32,7.003232323,167,0.011976048,0,0
13602,1,428.89,18.6473913,1,1,0,0
13603,1,164.34,6.086666667,1,1,0,0
13606,3,280.54,6.524186047,283,0.010600707,0,0
13607,1,678.01,6.918469388,1,1,0,0
13610,9,1115.43,4.892236842,274,0.032846715,0.003891051,0
13611,4,1158.2,15.23947368,271,0.014760148,0.005249344,0
13614,4,1610.46,8.012238806,307,0.013029316,0,0
13615,2,399.99,16.66625,7,0.285714286,0.032786885,1
13617,3,544.18,12.36772727,141,0.021276596,0,0
13618,1,177.34,13.64153846,1,1,0,1
13621,1,213.85,11.25526316,1,1,0,1
13623,7,672.44,7.819069767,267,0.026217228,0.027972028,0
13626,1,257.23,13.53842105,1,1,0,1
13627,7,1624.02,17.27680851,299,0.023411371,0.002369668,0
13629,11,7792.36,132.0738983,316,0.034810127,0,0
13630,11,1995.68,24.946,281,0.039145907,0.01016703,0
13631,12,3021.77,251.8141667,168,0.071428571,0.015217391,1
13632,6,2117.02,14.4014966,219,0.02739726,0.000965251,0
13634,5,1575.16,8.378510638,294,0.017006803,0,0
13635,1,1071.03,17.27467742,1,1,0,0
13636,6,941.62,14.7128125,249,0.024096386,0.010238908,0
13637,3,810.5,8.024752475,175,0.017142857,0,0
13638,1,122.64,15.33,1,1,0,0
13639,1,1033.34,25.8335,1,1,0,0
13642,1,354.8,5.375757576,1,1,0,1
13643,3,519.44,18.55142857,155,0.019354839,0,0
13644,5,2597.52,17.55081081,97,0.051546392,0.003398058,0
13645,1,252.1,50.42,1,1,0,1
13647,5,1670.22,20.87775,226,0.022123894,0.001118568,0
13649,2,346.6,15.06956522,110,0.018181818,0,1
13650,7,1809.34,18.46265306,251,0.027888446,0.004357298,0
13651,2,94.2,15.7,5,0.4,0,0
13652,3,1095.08,17.38222222,323,0.009287926,0,0
13654,6,2707.33,16.30921687,231,0.025974026,0,0
13655,2,932.97,16.66017857,128,0.015625,0,1
13656,2,379.65,7.747959184,173,0.011560694,0,1
13657,2,382.14,23.88375,191,0.010471204,0,0
13658,7,2421.47,21.62026786,195,0.035897436,0.009910803,0
13659,3,1550.85,14.35972222,124,0.024193548,0.017064846,1
13662,7,879.08,15.15655172,174,0.040229885,0.00929368,0
13663,1,189.47,14.57461538,1,1,0,1
13666,3,84.65,7.054166667,228,0.013157895,0,0
13667,1,305.02,3.505977011,1,1,0,1
13668,29,6216.07,12.40732535,360,0.080555556,0.028869948,0
